Location,Count,Max,Timestamp
Nick Power House,72,140,2024-02-07 17:38:05
Nick Track,32,100,2024-02-07 17:38:05
Soderholm Family Aquatic Center,,,2024-02-07 17:38:05
Nick Courts 1 & 2,,,2024-02-07 17:38:05
Nick Courts 3-6,40,500,2024-02-07 17:38:05
Nick Courts 7 & 8,27,250,2024-02-07 17:38:05
Level 1 Fitness,75,130,2024-02-07 17:38:18
Level 2 Fitness,25,65,2024-02-07 17:38:18
Level 3 Fitness,100,246,2024-02-07 17:38:18
Level 4 Fitness,27,75,2024-02-07 17:38:18
Bakke Track,7,100,2024-02-07 17:38:18
Courts 1&2,6,250,2024-02-07 17:38:18
Courts 3&4,0,250,2024-02-07 17:38:18
Courts 5-8,23,500,2024-02-07 17:38:18
Orbit,25,46,2024-02-07 17:38:18
Willow Room,0,27,2024-02-07 17:38:18
Cove Pool,14,116,2024-02-07 17:38:18
Mount Mendota,15,39,2024-02-07 17:38:18
Skybox Suites,1,18,2024-02-07 17:38:18
SubZero Ice Center,26,300,2024-02-07 17:38:18
Nick Level 1 Fitness,64,150,2024-02-07 17:58:32
Nick Level 2 Fitness,61,100,2024-02-07 17:58:32
Nick Level 3 Fitness,135,200,2024-02-07 17:58:32
Nick Power House,72,140,2024-02-07 17:58:32
Nick Track,32,100,2024-02-07 17:58:32
Soderholm Family Aquatic Center,,,2024-02-07 17:58:32
Nick Courts 1 & 2,,,2024-02-07 17:58:32
Nick Courts 3-6,40,500,2024-02-07 17:58:32
Nick Courts 7 & 8,27,250,2024-02-07 17:58:32
Level 1 Fitness,75,130,2024-02-07 17:58:46
Level 2 Fitness,25,65,2024-02-07 17:58:46
Level 3 Fitness,100,246,2024-02-07 17:58:46
Level 4 Fitness,27,75,2024-02-07 17:58:46
Bakke Track,7,100,2024-02-07 17:58:46
Courts 1&2,6,250,2024-02-07 17:58:46
Courts 3&4,0,250,2024-02-07 17:58:46
Courts 5-8,23,500,2024-02-07 17:58:46
Orbit,25,46,2024-02-07 17:58:46
Willow Room,0,27,2024-02-07 17:58:46
Cove Pool,14,116,2024-02-07 17:58:46
Mount Mendota,15,39,2024-02-07 17:58:46
Skybox Suites,1,18,2024-02-07 17:58:46
SubZero Ice Center,26,300,2024-02-07 17:58:46
Nick Level 1 Fitness,59,150,2024-02-07 18:18:59
Nick Level 2 Fitness,62,100,2024-02-07 18:18:59
Nick Level 3 Fitness,141,200,2024-02-07 18:18:59
Nick Power House,75,140,2024-02-07 18:18:59
Nick Track,38,100,2024-02-07 18:18:59
Soderholm Family Aquatic Center,,,2024-02-07 18:18:59
Nick Courts 1 & 2,,,2024-02-07 18:18:59
Nick Courts 3-6,38,500,2024-02-07 18:18:59
Nick Courts 7 & 8,32,250,2024-02-07 18:18:59
Level 1 Fitness,75,130,2024-02-07 18:19:13
Level 2 Fitness,25,65,2024-02-07 18:19:13
Level 3 Fitness,100,246,2024-02-07 18:19:13
Level 4 Fitness,27,75,2024-02-07 18:19:13
Bakke Track,7,100,2024-02-07 18:19:13
Courts 1&2,6,250,2024-02-07 18:19:13
Courts 3&4,0,250,2024-02-07 18:19:13
Courts 5-8,23,500,2024-02-07 18:19:13
Orbit,25,46,2024-02-07 18:19:13
Willow Room,0,27,2024-02-07 18:19:13
Cove Pool,14,116,2024-02-07 18:19:13
Mount Mendota,15,39,2024-02-07 18:19:13
Skybox Suites,1,18,2024-02-07 18:19:13
SubZero Ice Center,26,300,2024-02-07 18:19:13
Nick Level 1 Fitness,59,150,2024-02-07 18:39:27
Nick Level 2 Fitness,62,100,2024-02-07 18:39:27
Nick Level 3 Fitness,141,200,2024-02-07 18:39:27
Nick Power House,75,140,2024-02-07 18:39:27
Nick Track,38,100,2024-02-07 18:39:27
Soderholm Family Aquatic Center,,,2024-02-07 18:39:27
Nick Courts 1 & 2,,,2024-02-07 18:39:27
Nick Courts 3-6,38,500,2024-02-07 18:39:27
Nick Courts 7 & 8,32,250,2024-02-07 18:39:27
Level 1 Fitness,75,130,2024-02-07 18:39:40
Level 2 Fitness,25,65,2024-02-07 18:39:40
Level 3 Fitness,100,246,2024-02-07 18:39:40
Level 4 Fitness,27,75,2024-02-07 18:39:40
Bakke Track,7,100,2024-02-07 18:39:40
Courts 1&2,6,250,2024-02-07 18:39:40
Courts 3&4,0,250,2024-02-07 18:39:40
Courts 5-8,23,500,2024-02-07 18:39:40
Orbit,25,46,2024-02-07 18:39:40
Willow Room,0,27,2024-02-07 18:39:40
Cove Pool,14,116,2024-02-07 18:39:40
Mount Mendota,15,39,2024-02-07 18:39:40
Skybox Suites,1,18,2024-02-07 18:39:40
SubZero Ice Center,26,300,2024-02-07 18:39:40
Nick Level 1 Fitness,59,150,2024-02-07 18:59:54
Nick Level 2 Fitness,62,100,2024-02-07 18:59:54
Nick Level 3 Fitness,141,200,2024-02-07 18:59:54
Nick Power House,75,140,2024-02-07 18:59:54
Nick Track,38,100,2024-02-07 18:59:54
Soderholm Family Aquatic Center,,,2024-02-07 18:59:54
Nick Courts 1 & 2,,,2024-02-07 18:59:54
Nick Courts 3-6,38,500,2024-02-07 18:59:54
Nick Courts 7 & 8,32,250,2024-02-07 18:59:54
Level 1 Fitness,75,130,2024-02-07 19:00:08
Level 2 Fitness,25,65,2024-02-07 19:00:08
Level 3 Fitness,100,246,2024-02-07 19:00:08
Level 4 Fitness,27,75,2024-02-07 19:00:08
Bakke Track,7,100,2024-02-07 19:00:08
Courts 1&2,6,250,2024-02-07 19:00:08
Courts 3&4,0,250,2024-02-07 19:00:08
Courts 5-8,23,500,2024-02-07 19:00:08
Orbit,25,46,2024-02-07 19:00:08
Willow Room,0,27,2024-02-07 19:00:08
Cove Pool,14,116,2024-02-07 19:00:08
Mount Mendota,15,39,2024-02-07 19:00:08
Skybox Suites,1,18,2024-02-07 19:00:08
SubZero Ice Center,26,300,2024-02-07 19:00:08
Nick Level 1 Fitness,59,150,2024-02-07 19:20:22
Nick Level 2 Fitness,62,100,2024-02-07 19:20:22
Nick Level 3 Fitness,141,200,2024-02-07 19:20:22
Nick Power House,75,140,2024-02-07 19:20:22
Nick Track,38,100,2024-02-07 19:20:22
Soderholm Family Aquatic Center,,,2024-02-07 19:20:22
Nick Courts 1 & 2,,,2024-02-07 19:20:22
Nick Courts 3-6,38,500,2024-02-07 19:20:22
Nick Courts 7 & 8,32,250,2024-02-07 19:20:22
Level 1 Fitness,59,130,2024-02-07 19:20:35
Level 2 Fitness,21,65,2024-02-07 19:20:35
Level 3 Fitness,78,246,2024-02-07 19:20:35
Level 4 Fitness,24,75,2024-02-07 19:20:35
Bakke Track,5,100,2024-02-07 19:20:35
Courts 1&2,15,250,2024-02-07 19:20:35
Courts 3&4,28,250,2024-02-07 19:20:35
Courts 5-8,24,500,2024-02-07 19:20:35
Orbit,21,46,2024-02-07 19:20:35
Willow Room,1,27,2024-02-07 19:20:35
Cove Pool,7,116,2024-02-07 19:20:35
Mount Mendota,18,39,2024-02-07 19:20:35
Skybox Suites,4,18,2024-02-07 19:20:35
SubZero Ice Center,130,300,2024-02-07 19:20:35
Nick Level 1 Fitness,59,150,2024-02-07 19:40:49
Nick Level 2 Fitness,62,100,2024-02-07 19:40:49
Nick Level 3 Fitness,141,200,2024-02-07 19:40:49
Nick Power House,75,140,2024-02-07 19:40:49
Nick Track,38,100,2024-02-07 19:40:49
Soderholm Family Aquatic Center,,,2024-02-07 19:40:49
Nick Courts 1 & 2,,,2024-02-07 19:40:49
Nick Courts 3-6,38,500,2024-02-07 19:40:49
Nick Courts 7 & 8,32,250,2024-02-07 19:40:49
Level 1 Fitness,59,130,2024-02-07 19:41:03
Level 2 Fitness,21,65,2024-02-07 19:41:03
Level 3 Fitness,78,246,2024-02-07 19:41:03
Level 4 Fitness,24,75,2024-02-07 19:41:03
Bakke Track,5,100,2024-02-07 19:41:03
Courts 1&2,15,250,2024-02-07 19:41:03
Courts 3&4,28,250,2024-02-07 19:41:03
Courts 5-8,24,500,2024-02-07 19:41:03
Orbit,21,46,2024-02-07 19:41:03
Willow Room,1,27,2024-02-07 19:41:03
Cove Pool,7,116,2024-02-07 19:41:03
Mount Mendota,18,39,2024-02-07 19:41:03
Skybox Suites,4,18,2024-02-07 19:41:03
SubZero Ice Center,130,300,2024-02-07 19:41:03
Nick Level 1 Fitness,59,150,2024-02-07 20:01:16
Nick Level 2 Fitness,62,100,2024-02-07 20:01:16
Nick Level 3 Fitness,141,200,2024-02-07 20:01:16
Nick Power House,75,140,2024-02-07 20:01:16
Nick Track,38,100,2024-02-07 20:01:16
Soderholm Family Aquatic Center,,,2024-02-07 20:01:16
Nick Courts 1 & 2,,,2024-02-07 20:01:16
Nick Courts 3-6,38,500,2024-02-07 20:01:16
Nick Courts 7 & 8,32,250,2024-02-07 20:01:16
Level 1 Fitness,59,130,2024-02-07 20:01:30
Level 2 Fitness,21,65,2024-02-07 20:01:30
Level 3 Fitness,78,246,2024-02-07 20:01:30
Level 4 Fitness,24,75,2024-02-07 20:01:30
Bakke Track,5,100,2024-02-07 20:01:30
Courts 1&2,15,250,2024-02-07 20:01:30
Courts 3&4,28,250,2024-02-07 20:01:30
Courts 5-8,24,500,2024-02-07 20:01:30
Orbit,21,46,2024-02-07 20:01:30
Willow Room,1,27,2024-02-07 20:01:30
Cove Pool,7,116,2024-02-07 20:01:30
Mount Mendota,18,39,2024-02-07 20:01:30
Skybox Suites,4,18,2024-02-07 20:01:30
SubZero Ice Center,130,300,2024-02-07 20:01:30
Nick Level 1 Fitness,59,150,2024-02-07 20:21:45
Nick Level 2 Fitness,62,100,2024-02-07 20:21:45
Nick Level 3 Fitness,141,200,2024-02-07 20:21:45
Nick Power House,75,140,2024-02-07 20:21:45
Nick Track,38,100,2024-02-07 20:21:45
Soderholm Family Aquatic Center,,,2024-02-07 20:21:45
Nick Courts 1 & 2,,,2024-02-07 20:21:45
Nick Courts 3-6,38,500,2024-02-07 20:21:45
Nick Courts 7 & 8,32,250,2024-02-07 20:21:45
Level 1 Fitness,59,130,2024-02-07 20:21:58
Level 2 Fitness,21,65,2024-02-07 20:21:58
Level 3 Fitness,78,246,2024-02-07 20:21:58
Level 4 Fitness,24,75,2024-02-07 20:21:58
Bakke Track,5,100,2024-02-07 20:21:58
Courts 1&2,15,250,2024-02-07 20:21:58
Courts 3&4,28,250,2024-02-07 20:21:58
Courts 5-8,24,500,2024-02-07 20:21:58
Orbit,21,46,2024-02-07 20:21:58
Willow Room,1,27,2024-02-07 20:21:58
Cove Pool,7,116,2024-02-07 20:21:58
Mount Mendota,18,39,2024-02-07 20:21:58
Skybox Suites,4,18,2024-02-07 20:21:58
SubZero Ice Center,130,300,2024-02-07 20:21:58
Nick Level 1 Fitness,59,150,2024-02-07 20:42:12
Nick Level 2 Fitness,62,100,2024-02-07 20:42:12
Nick Level 3 Fitness,141,200,2024-02-07 20:42:12
Nick Power House,75,140,2024-02-07 20:42:12
Nick Track,38,100,2024-02-07 20:42:12
Soderholm Family Aquatic Center,,,2024-02-07 20:42:12
Nick Courts 1 & 2,,,2024-02-07 20:42:12
Nick Courts 3-6,38,500,2024-02-07 20:42:12
Nick Courts 7 & 8,32,250,2024-02-07 20:42:12
Level 1 Fitness,59,130,2024-02-07 20:42:25
Level 2 Fitness,21,65,2024-02-07 20:42:25
Level 3 Fitness,78,246,2024-02-07 20:42:25
Level 4 Fitness,24,75,2024-02-07 20:42:25
Bakke Track,5,100,2024-02-07 20:42:25
Courts 1&2,15,250,2024-02-07 20:42:25
Courts 3&4,28,250,2024-02-07 20:42:25
Courts 5-8,24,500,2024-02-07 20:42:25
Orbit,21,46,2024-02-07 20:42:25
Willow Room,1,27,2024-02-07 20:42:25
Cove Pool,7,116,2024-02-07 20:42:25
Mount Mendota,18,39,2024-02-07 20:42:25
Skybox Suites,4,18,2024-02-07 20:42:25
SubZero Ice Center,130,300,2024-02-07 20:42:25
Nick Level 1 Fitness,59,150,2024-02-07 21:02:39
Nick Level 2 Fitness,62,100,2024-02-07 21:02:39
Nick Level 3 Fitness,141,200,2024-02-07 21:02:39
Nick Power House,75,140,2024-02-07 21:02:39
Nick Track,38,100,2024-02-07 21:02:39
Soderholm Family Aquatic Center,,,2024-02-07 21:02:39
Nick Courts 1 & 2,,,2024-02-07 21:02:39
Nick Courts 3-6,38,500,2024-02-07 21:02:39
Nick Courts 7 & 8,32,250,2024-02-07 21:02:39
Level 1 Fitness,59,130,2024-02-07 21:02:52
Level 2 Fitness,21,65,2024-02-07 21:02:52
Level 3 Fitness,78,246,2024-02-07 21:02:52
Level 4 Fitness,24,75,2024-02-07 21:02:52
Bakke Track,5,100,2024-02-07 21:02:52
Courts 1&2,15,250,2024-02-07 21:02:52
Courts 3&4,28,250,2024-02-07 21:02:52
Courts 5-8,24,500,2024-02-07 21:02:52
Orbit,21,46,2024-02-07 21:02:52
Willow Room,1,27,2024-02-07 21:02:52
Cove Pool,7,116,2024-02-07 21:02:52
Mount Mendota,18,39,2024-02-07 21:02:52
Skybox Suites,4,18,2024-02-07 21:02:52
SubZero Ice Center,130,300,2024-02-07 21:02:52
Nick Level 1 Fitness,59,150,2024-02-07 21:23:06
Nick Level 2 Fitness,62,100,2024-02-07 21:23:06
Nick Level 3 Fitness,141,200,2024-02-07 21:23:06
Nick Power House,75,140,2024-02-07 21:23:06
Nick Track,38,100,2024-02-07 21:23:06
Soderholm Family Aquatic Center,,,2024-02-07 21:23:06
Nick Courts 1 & 2,,,2024-02-07 21:23:06
Nick Courts 3-6,38,500,2024-02-07 21:23:06
Nick Courts 7 & 8,32,250,2024-02-07 21:23:06
Level 1 Fitness,59,130,2024-02-07 21:23:20
Level 2 Fitness,21,65,2024-02-07 21:23:20
Level 3 Fitness,78,246,2024-02-07 21:23:20
Level 4 Fitness,24,75,2024-02-07 21:23:20
Bakke Track,5,100,2024-02-07 21:23:20
Courts 1&2,15,250,2024-02-07 21:23:20
Courts 3&4,28,250,2024-02-07 21:23:20
Courts 5-8,24,500,2024-02-07 21:23:20
Orbit,21,46,2024-02-07 21:23:20
Willow Room,1,27,2024-02-07 21:23:20
Cove Pool,7,116,2024-02-07 21:23:20
Mount Mendota,18,39,2024-02-07 21:23:20
Skybox Suites,4,18,2024-02-07 21:23:20
SubZero Ice Center,130,300,2024-02-07 21:23:20
Nick Level 1 Fitness,53,150,2024-02-07 21:43:33
Nick Level 2 Fitness,30,100,2024-02-07 21:43:33
Nick Level 3 Fitness,152,200,2024-02-07 21:43:33
Nick Power House,72,140,2024-02-07 21:43:33
Nick Track,28,100,2024-02-07 21:43:33
Soderholm Family Aquatic Center,,,2024-02-07 21:43:33
Nick Courts 1 & 2,,,2024-02-07 21:43:33
Nick Courts 3-6,90,500,2024-02-07 21:43:33
Nick Courts 7 & 8,22,250,2024-02-07 21:43:33
Level 1 Fitness,62,130,2024-02-07 21:43:47
Level 2 Fitness,13,65,2024-02-07 21:43:47
Level 3 Fitness,50,246,2024-02-07 21:43:47
Level 4 Fitness,11,75,2024-02-07 21:43:47
Bakke Track,7,100,2024-02-07 21:43:47
Courts 1&2,25,250,2024-02-07 21:43:47
Courts 3&4,23,250,2024-02-07 21:43:47
Courts 5-8,43,500,2024-02-07 21:43:47
Orbit,18,46,2024-02-07 21:43:47
Willow Room,1,27,2024-02-07 21:43:47
Cove Pool,,,2024-02-07 21:43:47
Mount Mendota,11,39,2024-02-07 21:43:47
Skybox Suites,4,18,2024-02-07 21:43:47
SubZero Ice Center,30,300,2024-02-07 21:43:47
Nick Level 1 Fitness,53,150,2024-02-07 22:04:01
Nick Level 2 Fitness,30,100,2024-02-07 22:04:01
Nick Level 3 Fitness,152,200,2024-02-07 22:04:01
Nick Power House,72,140,2024-02-07 22:04:01
Nick Track,28,100,2024-02-07 22:04:01
Soderholm Family Aquatic Center,,,2024-02-07 22:04:01
Nick Courts 1 & 2,,,2024-02-07 22:04:01
Nick Courts 3-6,90,500,2024-02-07 22:04:01
Nick Courts 7 & 8,22,250,2024-02-07 22:04:01
Level 1 Fitness,62,130,2024-02-07 22:04:14
Level 2 Fitness,13,65,2024-02-07 22:04:14
Level 3 Fitness,50,246,2024-02-07 22:04:14
Level 4 Fitness,11,75,2024-02-07 22:04:14
Bakke Track,7,100,2024-02-07 22:04:14
Courts 1&2,25,250,2024-02-07 22:04:14
Courts 3&4,23,250,2024-02-07 22:04:14
Courts 5-8,43,500,2024-02-07 22:04:14
Orbit,18,46,2024-02-07 22:04:14
Willow Room,1,27,2024-02-07 22:04:14
Cove Pool,,,2024-02-07 22:04:14
Mount Mendota,11,39,2024-02-07 22:04:14
Skybox Suites,4,18,2024-02-07 22:04:14
SubZero Ice Center,30,300,2024-02-07 22:04:14
Nick Level 1 Fitness,53,150,2024-02-07 22:24:28
Nick Level 2 Fitness,30,100,2024-02-07 22:24:28
Nick Level 3 Fitness,152,200,2024-02-07 22:24:28
Nick Power House,72,140,2024-02-07 22:24:28
Nick Track,28,100,2024-02-07 22:24:28
Soderholm Family Aquatic Center,,,2024-02-07 22:24:28
Nick Courts 1 & 2,,,2024-02-07 22:24:28
Nick Courts 3-6,90,500,2024-02-07 22:24:28
Nick Courts 7 & 8,22,250,2024-02-07 22:24:28
Level 1 Fitness,62,130,2024-02-07 22:24:41
Level 2 Fitness,13,65,2024-02-07 22:24:41
Level 3 Fitness,25,246,2024-02-07 22:24:41
Level 4 Fitness,8,75,2024-02-07 22:24:41
Bakke Track,5,100,2024-02-07 22:24:41
Courts 1&2,25,250,2024-02-07 22:24:41
Courts 3&4,23,250,2024-02-07 22:24:41
Courts 5-8,46,500,2024-02-07 22:24:41
Orbit,16,46,2024-02-07 22:24:41
Willow Room,1,27,2024-02-07 22:24:41
Cove Pool,,,2024-02-07 22:24:41
Mount Mendota,11,39,2024-02-07 22:24:41
Skybox Suites,5,18,2024-02-07 22:24:41
SubZero Ice Center,30,300,2024-02-07 22:24:41
Nick Level 1 Fitness,53,150,2024-02-07 22:44:55
Nick Level 2 Fitness,30,100,2024-02-07 22:44:55
Nick Level 3 Fitness,152,200,2024-02-07 22:44:55
Nick Power House,72,140,2024-02-07 22:44:55
Nick Track,28,100,2024-02-07 22:44:55
Soderholm Family Aquatic Center,,,2024-02-07 22:44:55
Nick Courts 1 & 2,,,2024-02-07 22:44:55
Nick Courts 3-6,90,500,2024-02-07 22:44:55
Nick Courts 7 & 8,22,250,2024-02-07 22:44:55
Level 1 Fitness,24,130,2024-02-07 22:45:09
Level 2 Fitness,7,65,2024-02-07 22:45:09
Level 3 Fitness,25,246,2024-02-07 22:45:09
Level 4 Fitness,8,75,2024-02-07 22:45:09
Bakke Track,5,100,2024-02-07 22:45:09
Courts 1&2,26,250,2024-02-07 22:45:09
Courts 3&4,23,250,2024-02-07 22:45:09
Courts 5-8,46,500,2024-02-07 22:45:09
Orbit,16,46,2024-02-07 22:45:09
Willow Room,2,27,2024-02-07 22:45:09
Cove Pool,,,2024-02-07 22:45:09
Mount Mendota,,,2024-02-07 22:45:09
Skybox Suites,5,18,2024-02-07 22:45:09
SubZero Ice Center,31,300,2024-02-07 22:45:09
Nick Level 1 Fitness,50,150,2024-02-07 23:05:23
Nick Level 2 Fitness,25,100,2024-02-07 23:05:23
Nick Level 3 Fitness,98,200,2024-02-07 23:05:23
Nick Power House,64,140,2024-02-07 23:05:23
Nick Track,12,100,2024-02-07 23:05:23
Soderholm Family Aquatic Center,,,2024-02-07 23:05:23
Nick Courts 1 & 2,23,250,2024-02-07 23:05:23
Nick Courts 3-6,41,500,2024-02-07 23:05:23
Nick Courts 7 & 8,25,250,2024-02-07 23:05:23
Level 1 Fitness,24,130,2024-02-07 23:05:37
Level 2 Fitness,7,65,2024-02-07 23:05:37
Level 3 Fitness,25,246,2024-02-07 23:05:37
Level 4 Fitness,8,75,2024-02-07 23:05:37
Bakke Track,5,100,2024-02-07 23:05:37
Courts 1&2,26,250,2024-02-07 23:05:37
Courts 3&4,23,250,2024-02-07 23:05:37
Courts 5-8,46,500,2024-02-07 23:05:37
Orbit,16,46,2024-02-07 23:05:37
Willow Room,2,27,2024-02-07 23:05:37
Cove Pool,,,2024-02-07 23:05:37
Mount Mendota,,,2024-02-07 23:05:37
Skybox Suites,5,18,2024-02-07 23:05:37
SubZero Ice Center,31,300,2024-02-07 23:05:37
Nick Level 1 Fitness,50,150,2024-02-07 23:25:56
Nick Level 2 Fitness,25,100,2024-02-07 23:25:56
Nick Level 3 Fitness,98,200,2024-02-07 23:25:56
Nick Power House,64,140,2024-02-07 23:25:56
Nick Track,12,100,2024-02-07 23:25:56
Soderholm Family Aquatic Center,,,2024-02-07 23:25:56
Nick Courts 1 & 2,23,250,2024-02-07 23:25:56
Nick Courts 3-6,41,500,2024-02-07 23:25:56
Nick Courts 7 & 8,25,250,2024-02-07 23:25:56
Level 1 Fitness,24,130,2024-02-07 23:26:11
Level 2 Fitness,7,65,2024-02-07 23:26:11
Level 3 Fitness,25,246,2024-02-07 23:26:11
Level 4 Fitness,8,75,2024-02-07 23:26:11
Bakke Track,5,100,2024-02-07 23:26:11
Courts 1&2,26,250,2024-02-07 23:26:11
Courts 3&4,23,250,2024-02-07 23:26:11
Courts 5-8,46,500,2024-02-07 23:26:11
Orbit,16,46,2024-02-07 23:26:11
Willow Room,2,27,2024-02-07 23:26:11
Cove Pool,,,2024-02-07 23:26:11
Mount Mendota,,,2024-02-07 23:26:11
Skybox Suites,5,18,2024-02-07 23:26:11
SubZero Ice Center,31,300,2024-02-07 23:26:11
Nick Level 1 Fitness,28,150,2024-02-07 23:46:25
Nick Level 2 Fitness,13,100,2024-02-07 23:46:25
Nick Level 3 Fitness,31,200,2024-02-07 23:46:25
Nick Power House,64,140,2024-02-07 23:46:25
Nick Track,6,100,2024-02-07 23:46:25
Soderholm Family Aquatic Center,,,2024-02-07 23:46:25
Nick Courts 1 & 2,18,250,2024-02-07 23:46:25
Nick Courts 3-6,41,500,2024-02-07 23:46:25
Nick Courts 7 & 8,18,250,2024-02-07 23:46:25
Level 1 Fitness,24,130,2024-02-07 23:46:38
Level 2 Fitness,7,65,2024-02-07 23:46:38
Level 3 Fitness,25,246,2024-02-07 23:46:38
Level 4 Fitness,8,75,2024-02-07 23:46:38
Bakke Track,5,100,2024-02-07 23:46:38
Courts 1&2,26,250,2024-02-07 23:46:38
Courts 3&4,23,250,2024-02-07 23:46:38
Courts 5-8,46,500,2024-02-07 23:46:38
Orbit,16,46,2024-02-07 23:46:38
Willow Room,2,27,2024-02-07 23:46:38
Cove Pool,,,2024-02-07 23:46:38
Mount Mendota,,,2024-02-07 23:46:38
Skybox Suites,5,18,2024-02-07 23:46:38
SubZero Ice Center,31,300,2024-02-07 23:46:38
Nick Level 1 Fitness,28,150,2024-02-08 00:06:52
Nick Level 2 Fitness,13,100,2024-02-08 00:06:52
Nick Level 3 Fitness,31,200,2024-02-08 00:06:52
Nick Power House,64,140,2024-02-08 00:06:52
Nick Track,6,100,2024-02-08 00:06:52
Soderholm Family Aquatic Center,,,2024-02-08 00:06:52
Nick Courts 1 & 2,18,250,2024-02-08 00:06:52
Nick Courts 3-6,41,500,2024-02-08 00:06:52
Nick Courts 7 & 8,18,250,2024-02-08 00:06:52
Level 1 Fitness,24,130,2024-02-08 00:07:06
Level 2 Fitness,7,65,2024-02-08 00:07:06
Level 3 Fitness,25,246,2024-02-08 00:07:06
Level 4 Fitness,8,75,2024-02-08 00:07:06
Bakke Track,5,100,2024-02-08 00:07:06
Courts 1&2,26,250,2024-02-08 00:07:06
Courts 3&4,23,250,2024-02-08 00:07:06
Courts 5-8,46,500,2024-02-08 00:07:06
Orbit,16,46,2024-02-08 00:07:06
Willow Room,2,27,2024-02-08 00:07:06
Cove Pool,,,2024-02-08 00:07:06
Mount Mendota,,,2024-02-08 00:07:06
Skybox Suites,5,18,2024-02-08 00:07:06
SubZero Ice Center,31,300,2024-02-08 00:07:06
Nick Level 1 Fitness,28,150,2024-02-08 00:27:20
Nick Level 2 Fitness,13,100,2024-02-08 00:27:20
Nick Level 3 Fitness,31,200,2024-02-08 00:27:20
Nick Power House,64,140,2024-02-08 00:27:20
Nick Track,6,100,2024-02-08 00:27:20
Soderholm Family Aquatic Center,,,2024-02-08 00:27:20
Nick Courts 1 & 2,18,250,2024-02-08 00:27:20
Nick Courts 3-6,41,500,2024-02-08 00:27:20
Nick Courts 7 & 8,18,250,2024-02-08 00:27:20
Level 1 Fitness,24,130,2024-02-08 00:27:35
Level 2 Fitness,7,65,2024-02-08 00:27:35
Level 3 Fitness,25,246,2024-02-08 00:27:35
Level 4 Fitness,8,75,2024-02-08 00:27:35
Bakke Track,5,100,2024-02-08 00:27:35
Courts 1&2,26,250,2024-02-08 00:27:35
Courts 3&4,23,250,2024-02-08 00:27:35
Courts 5-8,46,500,2024-02-08 00:27:35
Orbit,16,46,2024-02-08 00:27:35
Willow Room,2,27,2024-02-08 00:27:35
Cove Pool,,,2024-02-08 00:27:35
Mount Mendota,,,2024-02-08 00:27:35
Skybox Suites,5,18,2024-02-08 00:27:35
SubZero Ice Center,31,300,2024-02-08 00:27:35
Nick Level 1 Fitness,28,150,2024-02-08 00:47:48
Nick Level 2 Fitness,13,100,2024-02-08 00:47:48
Nick Level 3 Fitness,31,200,2024-02-08 00:47:48
Nick Power House,64,140,2024-02-08 00:47:48
Nick Track,6,100,2024-02-08 00:47:48
Soderholm Family Aquatic Center,,,2024-02-08 00:47:48
Nick Courts 1 & 2,18,250,2024-02-08 00:47:48
Nick Courts 3-6,41,500,2024-02-08 00:47:48
Nick Courts 7 & 8,18,250,2024-02-08 00:47:48
Level 1 Fitness,24,130,2024-02-08 00:48:02
Level 2 Fitness,7,65,2024-02-08 00:48:02
Level 3 Fitness,25,246,2024-02-08 00:48:02
Level 4 Fitness,8,75,2024-02-08 00:48:02
Bakke Track,5,100,2024-02-08 00:48:02
Courts 1&2,26,250,2024-02-08 00:48:02
Courts 3&4,23,250,2024-02-08 00:48:02
Courts 5-8,46,500,2024-02-08 00:48:02
Orbit,16,46,2024-02-08 00:48:02
Willow Room,2,27,2024-02-08 00:48:02
Cove Pool,,,2024-02-08 00:48:02
Mount Mendota,,,2024-02-08 00:48:02
Skybox Suites,5,18,2024-02-08 00:48:02
SubZero Ice Center,31,300,2024-02-08 00:48:02
Nick Level 1 Fitness,28,150,2024-02-08 01:08:16
Nick Level 2 Fitness,13,100,2024-02-08 01:08:16
Nick Level 3 Fitness,31,200,2024-02-08 01:08:16
Nick Power House,64,140,2024-02-08 01:08:16
Nick Track,6,100,2024-02-08 01:08:16
Soderholm Family Aquatic Center,,,2024-02-08 01:08:16
Nick Courts 1 & 2,18,250,2024-02-08 01:08:16
Nick Courts 3-6,41,500,2024-02-08 01:08:16
Nick Courts 7 & 8,18,250,2024-02-08 01:08:16
Level 1 Fitness,24,130,2024-02-08 01:08:30
Level 2 Fitness,7,65,2024-02-08 01:08:30
Level 3 Fitness,25,246,2024-02-08 01:08:30
Level 4 Fitness,8,75,2024-02-08 01:08:30
Bakke Track,5,100,2024-02-08 01:08:30
Courts 1&2,26,250,2024-02-08 01:08:30
Courts 3&4,23,250,2024-02-08 01:08:30
Courts 5-8,46,500,2024-02-08 01:08:30
Orbit,16,46,2024-02-08 01:08:30
Willow Room,2,27,2024-02-08 01:08:30
Cove Pool,,,2024-02-08 01:08:30
Mount Mendota,,,2024-02-08 01:08:30
Skybox Suites,5,18,2024-02-08 01:08:30
SubZero Ice Center,31,300,2024-02-08 01:08:30
Nick Level 1 Fitness,28,150,2024-02-08 01:28:44
Nick Level 2 Fitness,13,100,2024-02-08 01:28:44
Nick Level 3 Fitness,31,200,2024-02-08 01:28:44
Nick Power House,64,140,2024-02-08 01:28:44
Nick Track,6,100,2024-02-08 01:28:44
