Location,Count,Max,Timestamp
Bakke Track,5,100,2024-02-09 11:59:14
Courts 1&2,,,2024-02-09 11:59:14
Courts 3&4,0,250,2024-02-09 11:59:14
Courts 5-8,8,500,2024-02-09 11:59:14
Orbit,9,46,2024-02-09 11:59:14
Willow Room,1,27,2024-02-09 11:59:14
Cove Pool,8,116,2024-02-09 11:59:14
Mount Mendota,,,2024-02-09 11:59:14
Skybox Suites,2,18,2024-02-09 11:59:14
SubZero Ice Center,14,300,2024-02-09 11:59:14
Nick Level 1 Fitness,30,150,2024-02-09 12:19:28
Nick Level 2 Fitness,32,100,2024-02-09 12:19:28
Nick Level 3 Fitness,57,200,2024-02-09 12:19:28
Nick Power House,27,140,2024-02-09 12:19:28
Nick Track,18,100,2024-02-09 12:19:28
Soderholm Family Aquatic Center,12,230,2024-02-09 12:19:28
Nick Courts 1 & 2,12,250,2024-02-09 12:19:28
Nick Courts 3-6,12,500,2024-02-09 12:19:28
Nick Courts 7 & 8,0,250,2024-02-09 12:19:28
Level 1 Fitness,29,130,2024-02-09 12:19:41
Level 2 Fitness,6,65,2024-02-09 12:19:41
Level 3 Fitness,27,246,2024-02-09 12:19:41
Level 4 Fitness,8,75,2024-02-09 12:19:41
Bakke Track,1,100,2024-02-09 12:19:41
Courts 1&2,2,250,2024-02-09 12:19:41
Courts 3&4,0,250,2024-02-09 12:19:41
Courts 5-8,34,500,2024-02-09 12:19:41
Orbit,11,46,2024-02-09 12:19:41
Willow Room,1,27,2024-02-09 12:19:41
Cove Pool,8,116,2024-02-09 12:19:41
Mount Mendota,0,39,2024-02-09 12:19:41
Skybox Suites,3,18,2024-02-09 12:19:41
SubZero Ice Center,36,300,2024-02-09 12:19:41
Nick Level 1 Fitness,30,150,2024-02-09 12:39:55
Nick Level 2 Fitness,32,100,2024-02-09 12:39:55
Nick Level 3 Fitness,57,200,2024-02-09 12:39:55
Nick Power House,27,140,2024-02-09 12:39:55
Nick Track,18,100,2024-02-09 12:39:55
Soderholm Family Aquatic Center,12,230,2024-02-09 12:39:55
Nick Courts 1 & 2,12,250,2024-02-09 12:39:55
Nick Courts 3-6,12,500,2024-02-09 12:39:55
Nick Courts 7 & 8,0,250,2024-02-09 12:39:55
Level 1 Fitness,29,130,2024-02-09 12:40:09
Level 2 Fitness,6,65,2024-02-09 12:40:09
Level 3 Fitness,27,246,2024-02-09 12:40:09
Level 4 Fitness,8,75,2024-02-09 12:40:09
Bakke Track,1,100,2024-02-09 12:40:09
Courts 1&2,2,250,2024-02-09 12:40:09
Courts 3&4,0,250,2024-02-09 12:40:09
Courts 5-8,34,500,2024-02-09 12:40:09
Orbit,11,46,2024-02-09 12:40:09
Willow Room,1,27,2024-02-09 12:40:09
Cove Pool,8,116,2024-02-09 12:40:09
Mount Mendota,0,39,2024-02-09 12:40:09
Skybox Suites,3,18,2024-02-09 12:40:09
SubZero Ice Center,36,300,2024-02-09 12:40:09
Nick Level 1 Fitness,31,150,2024-02-09 13:00:22
Nick Level 2 Fitness,26,100,2024-02-09 13:00:22
Nick Level 3 Fitness,46,200,2024-02-09 13:00:22
Nick Power House,32,140,2024-02-09 13:00:22
Nick Track,15,100,2024-02-09 13:00:22
Soderholm Family Aquatic Center,12,230,2024-02-09 13:00:22
Nick Courts 1 & 2,3,250,2024-02-09 13:00:22
Nick Courts 3-6,20,500,2024-02-09 13:00:22
Nick Courts 7 & 8,8,250,2024-02-09 13:00:22
Level 1 Fitness,29,130,2024-02-09 13:00:36
Level 2 Fitness,6,65,2024-02-09 13:00:36
Level 3 Fitness,27,246,2024-02-09 13:00:36
Level 4 Fitness,8,75,2024-02-09 13:00:36
Bakke Track,1,100,2024-02-09 13:00:36
Courts 1&2,2,250,2024-02-09 13:00:36
Courts 3&4,0,250,2024-02-09 13:00:36
Courts 5-8,34,500,2024-02-09 13:00:36
Orbit,11,46,2024-02-09 13:00:36
Willow Room,1,27,2024-02-09 13:00:36
Cove Pool,8,116,2024-02-09 13:00:36
Mount Mendota,0,39,2024-02-09 13:00:36
Skybox Suites,3,18,2024-02-09 13:00:36
SubZero Ice Center,36,300,2024-02-09 13:00:36
Nick Level 1 Fitness,31,150,2024-02-09 13:20:49
Nick Level 2 Fitness,26,100,2024-02-09 13:20:49
Nick Level 3 Fitness,46,200,2024-02-09 13:20:49
Nick Power House,32,140,2024-02-09 13:20:49
Nick Track,15,100,2024-02-09 13:20:49
Soderholm Family Aquatic Center,12,230,2024-02-09 13:20:49
Nick Courts 1 & 2,3,250,2024-02-09 13:20:49
Nick Courts 3-6,20,500,2024-02-09 13:20:49
Nick Courts 7 & 8,8,250,2024-02-09 13:20:49
Level 1 Fitness,29,130,2024-02-09 13:21:03
Level 2 Fitness,6,65,2024-02-09 13:21:03
Level 3 Fitness,27,246,2024-02-09 13:21:03
Level 4 Fitness,8,75,2024-02-09 13:21:03
Bakke Track,1,100,2024-02-09 13:21:03
Courts 1&2,2,250,2024-02-09 13:21:03
Courts 3&4,0,250,2024-02-09 13:21:03
Courts 5-8,34,500,2024-02-09 13:21:03
Orbit,11,46,2024-02-09 13:21:03
Willow Room,1,27,2024-02-09 13:21:03
Cove Pool,8,116,2024-02-09 13:21:03
Mount Mendota,0,39,2024-02-09 13:21:03
Skybox Suites,3,18,2024-02-09 13:21:03
SubZero Ice Center,30,300,2024-02-09 13:21:03
Nick Level 1 Fitness,30,150,2024-02-09 13:41:16
Nick Level 2 Fitness,32,100,2024-02-09 13:41:16
Nick Level 3 Fitness,65,200,2024-02-09 13:41:16
Nick Power House,50,140,2024-02-09 13:41:16
Nick Track,16,100,2024-02-09 13:41:16
Soderholm Family Aquatic Center,9,230,2024-02-09 13:41:16
Nick Courts 1 & 2,6,250,2024-02-09 13:41:16
Nick Courts 3-6,26,500,2024-02-09 13:41:16
Nick Courts 7 & 8,8,250,2024-02-09 13:41:16
Level 1 Fitness,29,130,2024-02-09 13:41:30
Level 2 Fitness,6,65,2024-02-09 13:41:30
Level 3 Fitness,27,246,2024-02-09 13:41:30
Level 4 Fitness,8,75,2024-02-09 13:41:30
Bakke Track,1,100,2024-02-09 13:41:30
Courts 1&2,2,250,2024-02-09 13:41:30
Courts 3&4,0,250,2024-02-09 13:41:30
Courts 5-8,34,500,2024-02-09 13:41:30
Orbit,11,46,2024-02-09 13:41:30
Willow Room,1,27,2024-02-09 13:41:30
Cove Pool,8,116,2024-02-09 13:41:30
Mount Mendota,0,39,2024-02-09 13:41:30
Skybox Suites,3,18,2024-02-09 13:41:30
SubZero Ice Center,30,300,2024-02-09 13:41:30
Nick Level 1 Fitness,27,150,2024-02-09 14:01:44
Nick Level 2 Fitness,26,100,2024-02-09 14:01:44
Nick Level 3 Fitness,60,200,2024-02-09 14:01:44
Nick Power House,52,140,2024-02-09 14:01:44
Nick Track,10,100,2024-02-09 14:01:44
Soderholm Family Aquatic Center,9,230,2024-02-09 14:01:44
Nick Courts 1 & 2,8,250,2024-02-09 14:01:44
Nick Courts 3-6,25,500,2024-02-09 14:01:44
Nick Courts 7 & 8,8,250,2024-02-09 14:01:44
Level 1 Fitness,29,130,2024-02-09 14:01:58
Level 2 Fitness,6,65,2024-02-09 14:01:58
Level 3 Fitness,27,246,2024-02-09 14:01:58
Level 4 Fitness,8,75,2024-02-09 14:01:58
Bakke Track,1,100,2024-02-09 14:01:58
Courts 1&2,2,250,2024-02-09 14:01:58
Courts 3&4,0,250,2024-02-09 14:01:58
Courts 5-8,34,500,2024-02-09 14:01:58
Orbit,11,46,2024-02-09 14:01:58
Willow Room,1,27,2024-02-09 14:01:58
Cove Pool,8,116,2024-02-09 14:01:58
Mount Mendota,0,39,2024-02-09 14:01:58
Skybox Suites,3,18,2024-02-09 14:01:58
SubZero Ice Center,30,300,2024-02-09 14:01:58
Nick Level 1 Fitness,27,150,2024-02-09 14:22:11
Nick Level 2 Fitness,26,100,2024-02-09 14:22:11
Nick Level 3 Fitness,60,200,2024-02-09 14:22:11
Nick Power House,52,140,2024-02-09 14:22:11
Nick Track,10,100,2024-02-09 14:22:11
Soderholm Family Aquatic Center,9,230,2024-02-09 14:22:11
Nick Courts 1 & 2,8,250,2024-02-09 14:22:11
Nick Courts 3-6,25,500,2024-02-09 14:22:11
Nick Courts 7 & 8,8,250,2024-02-09 14:22:11
Level 1 Fitness,36,130,2024-02-09 14:22:25
Level 2 Fitness,10,65,2024-02-09 14:22:25
Level 3 Fitness,26,246,2024-02-09 14:22:25
Level 4 Fitness,10,75,2024-02-09 14:22:25
Bakke Track,4,100,2024-02-09 14:22:25
Courts 1&2,1,250,2024-02-09 14:22:25
Courts 3&4,0,250,2024-02-09 14:22:25
Courts 5-8,5,500,2024-02-09 14:22:25
Orbit,6,46,2024-02-09 14:22:25
Willow Room,2,27,2024-02-09 14:22:25
Cove Pool,6,116,2024-02-09 14:22:25
Mount Mendota,6,39,2024-02-09 14:22:25
Skybox Suites,5,18,2024-02-09 14:22:25
SubZero Ice Center,12,300,2024-02-09 14:22:25
Nick Level 1 Fitness,32,150,2024-02-09 14:42:38
Nick Level 2 Fitness,36,100,2024-02-09 14:42:38
Nick Level 3 Fitness,80,200,2024-02-09 14:42:38
Nick Power House,47,140,2024-02-09 14:42:38
Nick Track,7,100,2024-02-09 14:42:38
Soderholm Family Aquatic Center,,,2024-02-09 14:42:38
Nick Courts 1 & 2,8,250,2024-02-09 14:42:38
Nick Courts 3-6,27,500,2024-02-09 14:42:38
Nick Courts 7 & 8,13,250,2024-02-09 14:42:38
Level 1 Fitness,36,130,2024-02-09 14:42:52
Level 2 Fitness,10,65,2024-02-09 14:42:52
Level 3 Fitness,26,246,2024-02-09 14:42:52
Level 4 Fitness,10,75,2024-02-09 14:42:52
Bakke Track,4,100,2024-02-09 14:42:52
Courts 1&2,1,250,2024-02-09 14:42:52
Courts 3&4,0,250,2024-02-09 14:42:52
Courts 5-8,5,500,2024-02-09 14:42:52
Orbit,6,46,2024-02-09 14:42:52
Willow Room,2,27,2024-02-09 14:42:52
Cove Pool,6,116,2024-02-09 14:42:52
Mount Mendota,6,39,2024-02-09 14:42:52
Skybox Suites,5,18,2024-02-09 14:42:52
SubZero Ice Center,12,300,2024-02-09 14:42:52
Nick Level 1 Fitness,32,150,2024-02-09 15:03:05
Nick Level 2 Fitness,36,100,2024-02-09 15:03:05
Nick Level 3 Fitness,80,200,2024-02-09 15:03:05
Nick Power House,47,140,2024-02-09 15:03:05
Nick Track,7,100,2024-02-09 15:03:05
Soderholm Family Aquatic Center,,,2024-02-09 15:03:05
Nick Courts 1 & 2,8,250,2024-02-09 15:03:05
Nick Courts 3-6,27,500,2024-02-09 15:03:05
Nick Courts 7 & 8,13,250,2024-02-09 15:03:05
Level 1 Fitness,29,130,2024-02-09 15:03:19
Level 2 Fitness,13,65,2024-02-09 15:03:19
Level 3 Fitness,27,246,2024-02-09 15:03:19
Level 4 Fitness,8,75,2024-02-09 15:03:19
Bakke Track,1,100,2024-02-09 15:03:19
Courts 1&2,0,250,2024-02-09 15:03:19
Courts 3&4,0,250,2024-02-09 15:03:19
Courts 5-8,16,500,2024-02-09 15:03:19
Orbit,11,46,2024-02-09 15:03:19
Willow Room,3,27,2024-02-09 15:03:19
Cove Pool,6,116,2024-02-09 15:03:19
Mount Mendota,10,39,2024-02-09 15:03:19
Skybox Suites,2,18,2024-02-09 15:03:19
SubZero Ice Center,0,300,2024-02-09 15:03:19
Nick Level 1 Fitness,62,150,2024-02-09 15:23:33
Nick Level 2 Fitness,44,100,2024-02-09 15:23:33
Nick Level 3 Fitness,121,200,2024-02-09 15:23:33
Nick Power House,63,140,2024-02-09 15:23:33
Nick Track,19,100,2024-02-09 15:23:33
Soderholm Family Aquatic Center,,,2024-02-09 15:23:33
Nick Courts 1 & 2,14,250,2024-02-09 15:23:33
Nick Courts 3-6,51,500,2024-02-09 15:23:33
Nick Courts 7 & 8,16,250,2024-02-09 15:23:33
Level 1 Fitness,29,130,2024-02-09 15:23:46
Level 2 Fitness,13,65,2024-02-09 15:23:46
Level 3 Fitness,27,246,2024-02-09 15:23:46
Level 4 Fitness,8,75,2024-02-09 15:23:46
Bakke Track,1,100,2024-02-09 15:23:46
Courts 1&2,0,250,2024-02-09 15:23:46
Courts 3&4,0,250,2024-02-09 15:23:46
Courts 5-8,16,500,2024-02-09 15:23:46
Orbit,11,46,2024-02-09 15:23:46
Willow Room,3,27,2024-02-09 15:23:46
Cove Pool,6,116,2024-02-09 15:23:46
Mount Mendota,10,39,2024-02-09 15:23:46
Skybox Suites,2,18,2024-02-09 15:23:46
SubZero Ice Center,0,300,2024-02-09 15:23:46
Nick Level 1 Fitness,62,150,2024-02-09 15:44:00
Nick Level 2 Fitness,44,100,2024-02-09 15:44:00
Nick Level 3 Fitness,121,200,2024-02-09 15:44:00
Nick Power House,63,140,2024-02-09 15:44:00
Nick Track,19,100,2024-02-09 15:44:00
Soderholm Family Aquatic Center,,,2024-02-09 15:44:00
Nick Courts 1 & 2,14,250,2024-02-09 15:44:00
Nick Courts 3-6,51,500,2024-02-09 15:44:00
Nick Courts 7 & 8,16,250,2024-02-09 15:44:00
Level 1 Fitness,62,130,2024-02-09 15:44:13
Level 2 Fitness,17,65,2024-02-09 15:44:13
Level 3 Fitness,48,246,2024-02-09 15:44:13
Level 4 Fitness,20,75,2024-02-09 15:44:13
Bakke Track,8,100,2024-02-09 15:44:13
Courts 1&2,8,250,2024-02-09 15:44:13
Courts 3&4,,,2024-02-09 15:44:13
Courts 5-8,,,2024-02-09 15:44:13
Orbit,19,46,2024-02-09 15:44:13
Willow Room,,,2024-02-09 15:44:13
Cove Pool,7,116,2024-02-09 15:44:13
Mount Mendota,20,39,2024-02-09 15:44:13
Skybox Suites,6,18,2024-02-09 15:44:13
SubZero Ice Center,,,2024-02-09 15:44:13
Nick Level 1 Fitness,62,150,2024-02-09 16:04:38
Nick Level 2 Fitness,44,100,2024-02-09 16:04:38
Nick Level 3 Fitness,121,200,2024-02-09 16:04:38
Nick Power House,63,140,2024-02-09 16:04:38
Nick Track,19,100,2024-02-09 16:04:38
Soderholm Family Aquatic Center,,,2024-02-09 16:04:38
Nick Courts 1 & 2,14,250,2024-02-09 16:04:38
Nick Courts 3-6,51,500,2024-02-09 16:04:38
Nick Courts 7 & 8,16,250,2024-02-09 16:04:38
Level 1 Fitness,62,130,2024-02-09 16:04:56
Level 2 Fitness,17,65,2024-02-09 16:04:56
Level 3 Fitness,48,246,2024-02-09 16:04:56
Level 4 Fitness,20,75,2024-02-09 16:04:56
Bakke Track,8,100,2024-02-09 16:04:56
Courts 1&2,8,250,2024-02-09 16:04:56
Courts 3&4,,,2024-02-09 16:04:56
Courts 5-8,18,500,2024-02-09 16:04:56
Orbit,19,46,2024-02-09 16:04:56
Willow Room,,,2024-02-09 16:04:56
Cove Pool,7,116,2024-02-09 16:04:56
Mount Mendota,20,39,2024-02-09 16:04:56
Skybox Suites,6,18,2024-02-09 16:04:56
SubZero Ice Center,0,300,2024-02-09 16:04:56
Nick Level 1 Fitness,62,150,2024-02-09 16:25:10
Nick Level 2 Fitness,44,100,2024-02-09 16:25:10
Nick Level 3 Fitness,121,200,2024-02-09 16:25:10
Nick Power House,63,140,2024-02-09 16:25:10
Nick Track,19,100,2024-02-09 16:25:10
Soderholm Family Aquatic Center,,,2024-02-09 16:25:10
Nick Courts 1 & 2,14,250,2024-02-09 16:25:10
Nick Courts 3-6,51,500,2024-02-09 16:25:10
Nick Courts 7 & 8,16,250,2024-02-09 16:25:10
Level 1 Fitness,62,130,2024-02-09 16:25:23
Level 2 Fitness,17,65,2024-02-09 16:25:23
Level 3 Fitness,48,246,2024-02-09 16:25:23
Level 4 Fitness,20,75,2024-02-09 16:25:23
Bakke Track,8,100,2024-02-09 16:25:23
Courts 1&2,8,250,2024-02-09 16:25:23
Courts 3&4,,,2024-02-09 16:25:23
Courts 5-8,18,500,2024-02-09 16:25:23
Orbit,19,46,2024-02-09 16:25:23
Willow Room,,,2024-02-09 16:25:23
Cove Pool,7,116,2024-02-09 16:25:23
Mount Mendota,20,39,2024-02-09 16:25:23
Skybox Suites,6,18,2024-02-09 16:25:23
SubZero Ice Center,0,300,2024-02-09 16:25:23
Nick Level 1 Fitness,62,150,2024-02-09 16:45:37
Nick Level 2 Fitness,56,100,2024-02-09 16:45:37
Nick Level 3 Fitness,135,200,2024-02-09 16:45:37
Nick Power House,79,140,2024-02-09 16:45:37
Nick Track,28,100,2024-02-09 16:45:37
Soderholm Family Aquatic Center,,,2024-02-09 16:45:37
Nick Courts 1 & 2,40,250,2024-02-09 16:45:37
Nick Courts 3-6,81,500,2024-02-09 16:45:37
Nick Courts 7 & 8,40,250,2024-02-09 16:45:37
Level 1 Fitness,56,130,2024-02-09 16:45:50
Level 2 Fitness,22,65,2024-02-09 16:45:50
Level 3 Fitness,66,246,2024-02-09 16:45:50
Level 4 Fitness,18,75,2024-02-09 16:45:50
Bakke Track,8,100,2024-02-09 16:45:50
Courts 1&2,6,250,2024-02-09 16:45:50
Courts 3&4,,,2024-02-09 16:45:50
Courts 5-8,54,500,2024-02-09 16:45:50
Orbit,22,46,2024-02-09 16:45:50
Willow Room,0,27,2024-02-09 16:45:50
Cove Pool,9,116,2024-02-09 16:45:50
Mount Mendota,27,39,2024-02-09 16:45:50
Skybox Suites,5,18,2024-02-09 16:45:50
SubZero Ice Center,,,2024-02-09 16:45:50
Nick Level 1 Fitness,62,150,2024-02-09 17:06:04
Nick Level 2 Fitness,56,100,2024-02-09 17:06:04
Nick Level 3 Fitness,135,200,2024-02-09 17:06:04
Nick Power House,79,140,2024-02-09 17:06:04
Nick Track,28,100,2024-02-09 17:06:04
Soderholm Family Aquatic Center,,,2024-02-09 17:06:04
Nick Courts 1 & 2,40,250,2024-02-09 17:06:04
Nick Courts 3-6,81,500,2024-02-09 17:06:04
Nick Courts 7 & 8,40,250,2024-02-09 17:06:04
Level 1 Fitness,56,130,2024-02-09 17:06:18
Level 2 Fitness,22,65,2024-02-09 17:06:18
Level 3 Fitness,66,246,2024-02-09 17:06:18
Level 4 Fitness,18,75,2024-02-09 17:06:18
Bakke Track,8,100,2024-02-09 17:06:18
Courts 1&2,6,250,2024-02-09 17:06:18
Courts 3&4,,,2024-02-09 17:06:18
Courts 5-8,54,500,2024-02-09 17:06:18
Orbit,22,46,2024-02-09 17:06:18
Willow Room,0,27,2024-02-09 17:06:18
Cove Pool,9,116,2024-02-09 17:06:18
Mount Mendota,27,39,2024-02-09 17:06:18
Skybox Suites,5,18,2024-02-09 17:06:18
SubZero Ice Center,,,2024-02-09 17:06:18
Nick Level 1 Fitness,51,150,2024-02-09 17:26:31
Nick Level 2 Fitness,54,100,2024-02-09 17:26:31
Nick Level 3 Fitness,122,200,2024-02-09 17:26:31
Nick Power House,58,140,2024-02-09 17:26:31
Nick Track,34,100,2024-02-09 17:26:31
Soderholm Family Aquatic Center,,,2024-02-09 17:26:31
Nick Courts 1 & 2,27,250,2024-02-09 17:26:31
Nick Courts 3-6,113,500,2024-02-09 17:26:31
Nick Courts 7 & 8,31,250,2024-02-09 17:26:31
Level 1 Fitness,68,130,2024-02-09 17:26:45
Level 2 Fitness,17,65,2024-02-09 17:26:45
Level 3 Fitness,71,246,2024-02-09 17:26:45
Level 4 Fitness,20,75,2024-02-09 17:26:45
Bakke Track,9,100,2024-02-09 17:26:45
Courts 1&2,12,250,2024-02-09 17:26:45
Courts 3&4,48,250,2024-02-09 17:26:45
Courts 5-8,58,500,2024-02-09 17:26:45
Orbit,15,46,2024-02-09 17:26:45
Willow Room,2,27,2024-02-09 17:26:45
Cove Pool,3,116,2024-02-09 17:26:45
Mount Mendota,26,39,2024-02-09 17:26:45
Skybox Suites,1,18,2024-02-09 17:26:45
SubZero Ice Center,,,2024-02-09 17:26:45
Nick Level 1 Fitness,51,150,2024-02-09 17:46:59
Nick Level 2 Fitness,54,100,2024-02-09 17:46:59
Nick Level 3 Fitness,122,200,2024-02-09 17:46:59
Nick Power House,58,140,2024-02-09 17:46:59
Nick Track,34,100,2024-02-09 17:46:59
Soderholm Family Aquatic Center,,,2024-02-09 17:46:59
Nick Courts 1 & 2,27,250,2024-02-09 17:46:59
Nick Courts 3-6,113,500,2024-02-09 17:46:59
Nick Courts 7 & 8,31,250,2024-02-09 17:46:59
Level 1 Fitness,68,130,2024-02-09 17:47:12
Level 2 Fitness,17,65,2024-02-09 17:47:12
Level 3 Fitness,71,246,2024-02-09 17:47:12
Level 4 Fitness,20,75,2024-02-09 17:47:12
Bakke Track,9,100,2024-02-09 17:47:12
Courts 1&2,12,250,2024-02-09 17:47:12
Courts 3&4,48,250,2024-02-09 17:47:12
Courts 5-8,58,500,2024-02-09 17:47:12
Orbit,15,46,2024-02-09 17:47:12
Willow Room,2,27,2024-02-09 17:47:12
Cove Pool,3,116,2024-02-09 17:47:12
Mount Mendota,26,39,2024-02-09 17:47:12
Skybox Suites,1,18,2024-02-09 17:47:12
SubZero Ice Center,,,2024-02-09 17:47:12
Nick Level 1 Fitness,51,150,2024-02-09 18:07:26
Nick Level 2 Fitness,54,100,2024-02-09 18:07:26
Nick Level 3 Fitness,122,200,2024-02-09 18:07:26
Nick Power House,58,140,2024-02-09 18:07:26
Nick Track,34,100,2024-02-09 18:07:26
Soderholm Family Aquatic Center,,,2024-02-09 18:07:26
Nick Courts 1 & 2,27,250,2024-02-09 18:07:26
Nick Courts 3-6,113,500,2024-02-09 18:07:26
Nick Courts 7 & 8,31,250,2024-02-09 18:07:26
Level 1 Fitness,68,130,2024-02-09 18:07:40
Level 2 Fitness,17,65,2024-02-09 18:07:40
Level 3 Fitness,71,246,2024-02-09 18:07:40
Level 4 Fitness,20,75,2024-02-09 18:07:40
Bakke Track,9,100,2024-02-09 18:07:40
Courts 1&2,12,250,2024-02-09 18:07:40
Courts 3&4,48,250,2024-02-09 18:07:40
Courts 5-8,58,500,2024-02-09 18:07:40
Orbit,15,46,2024-02-09 18:07:40
Willow Room,2,27,2024-02-09 18:07:40
Cove Pool,3,116,2024-02-09 18:07:40
Mount Mendota,26,39,2024-02-09 18:07:40
Skybox Suites,1,18,2024-02-09 18:07:40
SubZero Ice Center,,,2024-02-09 18:07:40
Nick Level 1 Fitness,51,150,2024-02-09 18:27:54
Nick Level 2 Fitness,54,100,2024-02-09 18:27:54
Nick Level 3 Fitness,122,200,2024-02-09 18:27:54
Nick Power House,58,140,2024-02-09 18:27:54
Nick Track,34,100,2024-02-09 18:27:54
Soderholm Family Aquatic Center,14,230,2024-02-09 18:27:54
Nick Courts 1 & 2,27,250,2024-02-09 18:27:54
Nick Courts 3-6,113,500,2024-02-09 18:27:54
Nick Courts 7 & 8,31,250,2024-02-09 18:27:54
Level 1 Fitness,66,130,2024-02-09 18:28:07
Level 2 Fitness,12,65,2024-02-09 18:28:07
Level 3 Fitness,50,246,2024-02-09 18:28:07
Level 4 Fitness,16,75,2024-02-09 18:28:07
Bakke Track,7,100,2024-02-09 18:28:07
Courts 1&2,14,250,2024-02-09 18:28:07
Courts 3&4,42,250,2024-02-09 18:28:07
Courts 5-8,38,500,2024-02-09 18:28:07
Orbit,18,46,2024-02-09 18:28:07
Willow Room,2,27,2024-02-09 18:28:07
Cove Pool,4,116,2024-02-09 18:28:07
Mount Mendota,23,39,2024-02-09 18:28:07
Skybox Suites,7,18,2024-02-09 18:28:07
SubZero Ice Center,,,2024-02-09 18:28:07
Nick Level 1 Fitness,44,150,2024-02-09 18:48:22
Nick Level 2 Fitness,45,100,2024-02-09 18:48:22
Nick Level 3 Fitness,115,200,2024-02-09 18:48:22
Nick Power House,78,140,2024-02-09 18:48:22
Nick Track,26,100,2024-02-09 18:48:22
Soderholm Family Aquatic Center,14,230,2024-02-09 18:48:22
Nick Courts 1 & 2,51,250,2024-02-09 18:48:22
Nick Courts 3-6,85,500,2024-02-09 18:48:22
Nick Courts 7 & 8,29,250,2024-02-09 18:48:22
Level 1 Fitness,66,130,2024-02-09 18:48:36
Level 2 Fitness,12,65,2024-02-09 18:48:36
Level 3 Fitness,50,246,2024-02-09 18:48:36
Level 4 Fitness,16,75,2024-02-09 18:48:36
Bakke Track,7,100,2024-02-09 18:48:36
Courts 1&2,14,250,2024-02-09 18:48:36
Courts 3&4,42,250,2024-02-09 18:48:36
Courts 5-8,38,500,2024-02-09 18:48:36
Orbit,18,46,2024-02-09 18:48:36
Willow Room,2,27,2024-02-09 18:48:36
Cove Pool,4,116,2024-02-09 18:48:36
Mount Mendota,23,39,2024-02-09 18:48:36
Skybox Suites,7,18,2024-02-09 18:48:36
SubZero Ice Center,,,2024-02-09 18:48:36
Nick Level 1 Fitness,44,150,2024-02-09 19:08:49
Nick Level 2 Fitness,45,100,2024-02-09 19:08:49
Nick Level 3 Fitness,115,200,2024-02-09 19:08:49
Nick Power House,78,140,2024-02-09 19:08:49
Nick Track,26,100,2024-02-09 19:08:49
Soderholm Family Aquatic Center,14,230,2024-02-09 19:08:49
Nick Courts 1 & 2,51,250,2024-02-09 19:08:49
Nick Courts 3-6,85,500,2024-02-09 19:08:49
Nick Courts 7 & 8,29,250,2024-02-09 19:08:49
Level 1 Fitness,66,130,2024-02-09 19:09:03
Level 2 Fitness,12,65,2024-02-09 19:09:03
Level 3 Fitness,50,246,2024-02-09 19:09:03
Level 4 Fitness,16,75,2024-02-09 19:09:03
Bakke Track,7,100,2024-02-09 19:09:03
Courts 1&2,14,250,2024-02-09 19:09:03
Courts 3&4,42,250,2024-02-09 19:09:03
Courts 5-8,38,500,2024-02-09 19:09:03
Orbit,18,46,2024-02-09 19:09:03
Willow Room,2,27,2024-02-09 19:09:03
Cove Pool,4,116,2024-02-09 19:09:03
Mount Mendota,23,39,2024-02-09 19:09:03
Skybox Suites,7,18,2024-02-09 19:09:03
SubZero Ice Center,,,2024-02-09 19:09:03
Nick Level 1 Fitness,44,150,2024-02-09 19:29:17
Nick Level 2 Fitness,45,100,2024-02-09 19:29:17
Nick Level 3 Fitness,115,200,2024-02-09 19:29:17
Nick Power House,78,140,2024-02-09 19:29:17
Nick Track,26,100,2024-02-09 19:29:17
Soderholm Family Aquatic Center,6,230,2024-02-09 19:29:17
Nick Courts 1 & 2,51,250,2024-02-09 19:29:17
Nick Courts 3-6,85,500,2024-02-09 19:29:17
Nick Courts 7 & 8,29,250,2024-02-09 19:29:17
Level 1 Fitness,66,130,2024-02-09 19:29:31
Level 2 Fitness,12,65,2024-02-09 19:29:31
Level 3 Fitness,50,246,2024-02-09 19:29:31
Level 4 Fitness,16,75,2024-02-09 19:29:31
Bakke Track,7,100,2024-02-09 19:29:31
Courts 1&2,14,250,2024-02-09 19:29:31
Courts 3&4,42,250,2024-02-09 19:29:31
Courts 5-8,38,500,2024-02-09 19:29:31
Orbit,18,46,2024-02-09 19:29:31
Willow Room,2,27,2024-02-09 19:29:31
Cove Pool,4,116,2024-02-09 19:29:31
Mount Mendota,23,39,2024-02-09 19:29:31
Skybox Suites,7,18,2024-02-09 19:29:31
SubZero Ice Center,,,2024-02-09 19:29:31
Nick Level 1 Fitness,44,150,2024-02-09 19:49:44
Nick Level 2 Fitness,45,100,2024-02-09 19:49:44
Nick Level 3 Fitness,115,200,2024-02-09 19:49:44
Nick Power House,78,140,2024-02-09 19:49:44
Nick Track,26,100,2024-02-09 19:49:44
Soderholm Family Aquatic Center,6,230,2024-02-09 19:49:44
Nick Courts 1 & 2,51,250,2024-02-09 19:49:44
Nick Courts 3-6,85,500,2024-02-09 19:49:44
Nick Courts 7 & 8,29,250,2024-02-09 19:49:44
Level 1 Fitness,66,130,2024-02-09 19:49:58
Level 2 Fitness,12,65,2024-02-09 19:49:58
Level 3 Fitness,50,246,2024-02-09 19:49:58
Level 4 Fitness,16,75,2024-02-09 19:49:58
